,Order_ID,Date,Delivery_Status,Delivery_Time,Delivery_Cost,Customer_Rating,Rider_ID
1481,ORDER1482,2023-05-27,In Transit,90,258.79,2,RIDER1482
1482,ORDER1483,2023-05-24,Delivered,70,472.9,3,RIDER1483
1483,ORDER1484,2023-02-15,In Transit,113,250.73,2,RIDER1484
1484,ORDER1485,2023-05-21,In Transit,22,353.8,5,RIDER1485
1485,ORDER1486,2023-03-12,Failed,38,415.19,3,RIDER1486
1486,ORDER1487,2023-06-26,Delivered,57,449.87,4,RIDER1487
1487,ORDER1488,2023-12-18,Delivered,66,53.21,5,RIDER1488
1488,ORDER1489,2023-11-10,Failed,52,470.64,1,RIDER1489
1489,ORDER1490,2023-12-10,Delivered,15,429.25,1,RIDER1490
1490,ORDER1491,2023-01-14,Failed,50,88.65,2,RIDER1491
1491,ORDER1492,2023-11-12,Failed,116,146.88,1,RIDER1492
1492,ORDER1493,2023-09-11,Failed,49,111.67,2,RIDER1493
1493,ORDER1494,2023-04-22,Failed,84,306.79,2,RIDER1494
1494,ORDER1495,2023-10-14,Failed,40,475.4,5,RIDER1495
1495,ORDER1496,2023-10-22,Failed,77,326.2,2,RIDER1496
1496,ORDER1497,2023-11-28,Delivered,18,175.06,1,RIDER1497
1497,ORDER1498,2023-05-09,Delivered,61,127.44,5,RIDER1498
1498,ORDER1499,2023-06-04,Delivered,82,248.9,3,RIDER1499
1499,ORDER1500,2023-02-25,Failed,81,117.13,2,RIDER1500
1500,ORDER1501,2023-10-18,In Transit,39,372.05,3,RIDER1501
1501,ORDER1502,2023-05-25,Delivered,96,227.88,3,RIDER1502
1502,ORDER1503,2023-08-24,In Transit,99,314.28,3,RIDER1503
1503,ORDER1504,2023-01-31,Delivered,98,120.35,2,RIDER1504
1504,ORDER1505,2023-10-13,In Transit,120,305.39,4,RIDER1505
1505,ORDER1506,2023-08-13,Delivered,14,256.1,5,RIDER1506
1506,ORDER1507,2023-12-16,Failed,90,229.35,3,RIDER1507
1507,ORDER1508,2023-10-31,Delivered,99,294.4,1,RIDER1508
1508,ORDER1509,2023-07-28,Delivered,51,469.2,5,RIDER1509
1509,ORDER1510,2023-04-10,Delivered,27,293.36,2,RIDER1510
1510,ORDER1511,2023-03-06,Delivered,75,164.97,4,RIDER1511
1511,ORDER1512,2023-04-28,Delivered,20,381.56,4,RIDER1512
1512,ORDER1513,2023-09-04,Failed,56,79.06,3,RIDER1513
1513,ORDER1514,2023-04-11,Failed,56,171.65,3,RIDER1514
1514,ORDER1515,2023-01-04,In Transit,105,172.31,5,RIDER1515
1515,ORDER1516,2023-07-29,Delivered,107,355.57,1,RIDER1516
1516,ORDER1517,2023-04-23,Delivered,98,248.36,5,RIDER1517
1517,ORDER1518,2023-01-09,In Transit,115,439.05,2,RIDER1518
1518,ORDER1519,2023-08-07,Delivered,14,335.96,5,RIDER1519
1519,ORDER1520,2023-02-20,In Transit,13,119.95,5,RIDER1520
1520,ORDER1521,2023-01-18,Delivered,67,109.9,1,RIDER1521
1521,ORDER1522,2023-10-07,Delivered,14,177.22,3,RIDER1522
1522,ORDER1523,2023-11-03,Delivered,91,219.92,1,RIDER1523
1523,ORDER1524,2023-08-16,Failed,55,357.21,5,RIDER1524
1524,ORDER1525,2023-03-14,Failed,33,282.93,2,RIDER1525
1525,ORDER1526,2023-12-17,Failed,51,485.19,3,RIDER1526
1526,ORDER1527,2023-11-21,Failed,68,73.41,5,RIDER1527
1527,ORDER1528,2023-09-09,Failed,40,193.72,4,RIDER1528
1528,ORDER1529,2023-07-08,Delivered,60,414.96,5,RIDER1529
1529,ORDER1530,2023-01-29,Delivered,38,361.45,3,RIDER1530
1530,ORDER1531,2023-09-07,Delivered,52,342.89,1,RIDER1531
1531,ORDER1532,2023-09-02,Failed,10,312.66,4,RIDER1532
1532,ORDER1533,2023-07-20,Delivered,99,490.54,3,RIDER1533
1533,ORDER1534,2023-12-05,Delivered,113,356.5,4,RIDER1534
1534,ORDER1535,2023-05-30,Failed,100,368.66,5,RIDER1535
1535,ORDER1536,2023-08-25,In Transit,23,290.45,4,RIDER1536
1536,ORDER1537,2023-08-28,Delivered,24,295.66,4,RIDER1537
1537,ORDER1538,2023-09-30,Failed,84,259.69,3,RIDER1538
1538,ORDER1539,2023-12-07,Failed,116,228.32,1,RIDER1539
1539,ORDER1540,2023-05-15,Failed,54,145.85,1,RIDER1540
1540,ORDER1541,2023-06-25,In Transit,103,121.82,2,RIDER1541
1541,ORDER1542,2023-08-17,Delivered,118,219.11,4,RIDER1542
1542,ORDER1543,2023-07-10,Failed,89,168.06,5,RIDER1543
1543,ORDER1544,2023-02-02,Delivered,79,381.42,4,RIDER1544
1544,ORDER1545,2023-10-05,Delivered,70,356.65,5,RIDER1545
1545,ORDER1546,2023-11-12,In Transit,119,187.05,5,RIDER1546
1546,ORDER1547,2023-12-17,In Transit,19,256.37,5,RIDER1547
1547,ORDER1548,2023-06-13,In Transit,25,143.55,1,RIDER1548
1548,ORDER1549,2023-06-29,Failed,31,454.15,3,RIDER1549
1549,ORDER1550,2023-01-05,Delivered,99,243.41,4,RIDER1550
1550,ORDER1551,2023-09-16,Failed,115,112.71,3,RIDER1551
1551,ORDER1552,2023-04-18,In Transit,35,284.09,3,RIDER1552
1552,ORDER1553,2023-01-31,Failed,22,481.39,4,RIDER1553
1553,ORDER1554,2023-12-25,Failed,29,479.97,3,RIDER1554
1554,ORDER1555,2023-05-15,Delivered,45,78.01,2,RIDER1555
1555,ORDER1556,2023-09-23,Delivered,87,189.59,3,RIDER1556
1556,ORDER1557,2023-06-28,In Transit,65,142.73,4,RIDER1557
1557,ORDER1558,2023-05-30,Delivered,67,302.01,3,RIDER1558
1558,ORDER1559,2023-06-26,Failed,62,424.84,5,RIDER1559
1559,ORDER1560,2023-05-23,Failed,26,278.54,2,RIDER1560
1560,ORDER1561,2023-09-04,In Transit,39,327.47,5,RIDER1561
1561,ORDER1562,2023-01-30,Delivered,65,245.71,5,RIDER1562
1562,ORDER1563,2023-10-01,Failed,78,188.47,4,RIDER1563
1563,ORDER1564,2023-06-19,Delivered,13,306.74,3,RIDER1564
1564,ORDER1565,2023-12-07,Failed,15,201.05,3,RIDER1565
1565,ORDER1566,2023-08-04,In Transit,13,406.8,5,RIDER1566
1566,ORDER1567,2023-09-29,Delivered,85,487.46,4,RIDER1567
1567,ORDER1568,2023-10-08,Failed,22,318.26,3,RIDER1568
1568,ORDER1569,2023-05-23,Failed,118,80.22,5,RIDER1569
1569,ORDER1570,2023-10-05,Delivered,38,385.5,4,RIDER1570
1570,ORDER1571,2023-07-11,Failed,16,144.11,2,RIDER1571
1571,ORDER1572,2023-07-30,Delivered,109,153.69,1,RIDER1572
1572,ORDER1573,2023-03-07,Failed,110,188.06,1,RIDER1573
1573,ORDER1574,2023-03-12,Failed,118,117.71,3,RIDER1574
1574,ORDER1575,2023-02-14,Delivered,69,413.82,4,RIDER1575
1575,ORDER1576,2023-12-17,Failed,101,426.27,1,RIDER1576
1576,ORDER1577,2023-04-12,In Transit,79,443.68,1,RIDER1577
1577,ORDER1578,2023-03-05,Delivered,81,476.42,4,RIDER1578
1578,ORDER1579,2023-09-12,Delivered,72,285.13,1,RIDER1579
1579,ORDER1580,2023-03-20,Delivered,80,60.1,3,RIDER1580
1580,ORDER1581,2023-09-17,Delivered,72,260.73,1,RIDER1581
1581,ORDER1582,2023-01-29,Delivered,100,170.26,3,RIDER1582
1582,ORDER1583,2023-05-26,In Transit,100,87.17,4,RIDER1583
1583,ORDER1584,2023-08-30,Failed,20,60.46,2,RIDER1584
1584,ORDER1585,2023-01-27,Delivered,56,230.57,5,RIDER1585
1585,ORDER1586,2023-11-10,Delivered,16,91.05,5,RIDER1586
1586,ORDER1587,2023-02-03,Delivered,78,240.98,4,RIDER1587
1587,ORDER1588,2023-05-24,In Transit,104,329.14,4,RIDER1588
1588,ORDER1589,2023-10-20,In Transit,45,113.57,5,RIDER1589
1589,ORDER1590,2023-01-09,Delivered,101,311.43,1,RIDER1590
1590,ORDER1591,2023-02-11,Delivered,75,402.95,2,RIDER1591
1591,ORDER1592,2023-07-03,In Transit,11,206.27,4,RIDER1592
1592,ORDER1593,2023-08-14,Delivered,103,80.79,4,RIDER1593
1593,ORDER1594,2023-01-10,Failed,82,142.74,5,RIDER1594
1594,ORDER1595,2023-09-27,Delivered,68,315.06,3,RIDER1595
1595,ORDER1596,2023-03-27,Delivered,88,305.39,3,RIDER1596
1596,ORDER1597,2023-10-13,In Transit,117,367.97,4,RIDER1597
1597,ORDER1598,2023-05-19,In Transit,26,286.49,3,RIDER1598
1598,ORDER1599,2023-11-30,In Transit,117,80.75,5,RIDER1599
1599,ORDER1600,2023-03-05,In Transit,117,227.84,5,RIDER1600
1600,ORDER1601,2023-08-25,Failed,108,480.87,5,RIDER1601
1601,ORDER1602,2023-08-26,Delivered,52,178.87,4,RIDER1602
1602,ORDER1603,2023-12-30,In Transit,52,285.18,4,RIDER1603
1603,ORDER1604,2023-11-22,Failed,51,233.26,2,RIDER1604
1604,ORDER1605,2023-04-04,Failed,19,350.72,1,RIDER1605
1605,ORDER1606,2023-08-14,In Transit,85,350.59,4,RIDER1606
1606,ORDER1607,2023-05-29,Failed,55,402.25,2,RIDER1607
1607,ORDER1608,2023-07-08,Delivered,45,209.67,3,RIDER1608
1608,ORDER1609,2023-10-13,In Transit,96,218.19,3,RIDER1609
1609,ORDER1610,2023-02-04,Failed,13,76.46,5,RIDER1610
1610,ORDER1611,2023-05-03,Delivered,108,348.41,5,RIDER1611
1611,ORDER1612,2023-04-10,Failed,46,249.95,3,RIDER1612
1612,ORDER1613,2023-01-12,Delivered,44,117.21,2,RIDER1613
1613,ORDER1614,2023-03-18,In Transit,83,280.9,3,RIDER1614
1614,ORDER1615,2023-08-09,Failed,98,486.66,2,RIDER1615
1615,ORDER1616,2023-06-06,Delivered,53,457.39,5,RIDER1616
1616,ORDER1617,2023-12-19,In Transit,42,334.3,1,RIDER1617
1617,ORDER1618,2023-04-03,Delivered,100,295.26,1,RIDER1618
1618,ORDER1619,2023-08-01,Delivered,16,60.11,4,RIDER1619
1619,ORDER1620,2023-04-10,Failed,30,50.31,2,RIDER1620
1620,ORDER1621,2023-02-02,Failed,50,272.96,1,RIDER1621
1621,ORDER1622,2023-06-17,Delivered,110,182.89,5,RIDER1622
1622,ORDER1623,2023-08-03,In Transit,104,239.3,5,RIDER1623
1623,ORDER1624,2023-01-12,Delivered,70,244.15,3,RIDER1624
1624,ORDER1625,2023-05-02,In Transit,120,126.47,5,RIDER1625
1625,ORDER1626,2023-08-07,In Transit,102,59.29,1,RIDER1626
1626,ORDER1627,2023-12-19,Delivered,34,89.26,3,RIDER1627
1627,ORDER1628,2023-11-24,Delivered,62,163.95,1,RIDER1628
1628,ORDER1629,2023-11-12,In Transit,35,295.2,5,RIDER1629
1629,ORDER1630,2023-05-25,Failed,25,479.18,5,RIDER1630
1630,ORDER1631,2023-03-19,Failed,46,160.07,1,RIDER1631
1631,ORDER1632,2023-12-13,In Transit,16,452.11,3,RIDER1632
1632,ORDER1633,2023-04-03,Delivered,83,462.5,3,RIDER1633
1633,ORDER1634,2023-09-15,In Transit,106,132.17,5,RIDER1634
1634,ORDER1635,2023-10-12,Delivered,91,340.03,5,RIDER1635
1635,ORDER1636,2023-07-24,In Transit,16,414.38,4,RIDER1636
1636,ORDER1637,2023-01-17,Delivered,53,122.41,1,RIDER1637
1637,ORDER1638,2023-04-06,Failed,68,323.73,4,RIDER1638
1638,ORDER1639,2023-06-27,Delivered,43,117.08,2,RIDER1639
1639,ORDER1640,2023-03-04,Failed,95,442.14,4,RIDER1640
1640,ORDER1641,2023-04-18,Failed,45,289.15,1,RIDER1641
1641,ORDER1642,2023-09-21,Failed,47,430.31,5,RIDER1642
1642,ORDER1643,2023-10-28,In Transit,16,116.03,4,RIDER1643
1643,ORDER1644,2023-03-27,Delivered,38,160.08,3,RIDER1644
1644,ORDER1645,2023-05-03,Delivered,62,202.96,1,RIDER1645
1645,ORDER1646,2023-01-27,Failed,35,479.62,5,RIDER1646
1646,ORDER1647,2023-04-11,Failed,42,205.67,4,RIDER1647
1647,ORDER1648,2023-11-01,In Transit,15,242.87,1,RIDER1648
1648,ORDER1649,2023-07-21,Failed,97,62.12,4,RIDER1649
1649,ORDER1650,2023-11-25,In Transit,89,66.84,1,RIDER1650
1650,ORDER1651,2023-09-03,Failed,16,217.41,5,RIDER1651
1651,ORDER1652,2023-02-13,In Transit,100,378.12,3,RIDER1652
1652,ORDER1653,2023-01-19,In Transit,77,498.39,4,RIDER1653
1653,ORDER1654,2023-04-09,In Transit,25,269.85,3,RIDER1654
1654,ORDER1655,2023-10-08,Failed,18,344.28,3,RIDER1655
1655,ORDER1656,2023-04-11,Failed,20,215.5,5,RIDER1656
1656,ORDER1657,2023-10-04,In Transit,105,439.79,1,RIDER1657
1657,ORDER1658,2023-12-23,In Transit,38,281.79,3,RIDER1658
1658,ORDER1659,2023-05-23,Delivered,88,498.8,4,RIDER1659
1659,ORDER1660,2023-08-22,In Transit,58,70.34,2,RIDER1660
1660,ORDER1661,2023-02-10,Delivered,69,471.89,1,RIDER1661
1661,ORDER1662,2023-09-29,Delivered,82,181.2,2,RIDER1662
1662,ORDER1663,2023-07-01,In Transit,33,109.58,1,RIDER1663
1663,ORDER1664,2023-02-20,Delivered,34,327.5,3,RIDER1664
1664,ORDER1665,2023-10-22,Delivered,80,68.96,5,RIDER1665
1665,ORDER1666,2023-10-28,In Transit,91,460.94,2,RIDER1666
1666,ORDER1667,2023-07-10,Failed,96,314.83,3,RIDER1667
1667,ORDER1668,2023-05-06,Delivered,68,324.5,5,RIDER1668
1668,ORDER1669,2023-04-20,In Transit,67,222.61,5,RIDER1669
1669,ORDER1670,2023-10-20,In Transit,18,213.32,1,RIDER1670
1670,ORDER1671,2023-11-09,Delivered,92,467.51,2,RIDER1671
1671,ORDER1672,2023-02-26,In Transit,42,227.46,3,RIDER1672
1672,ORDER1673,2023-12-08,Failed,28,70.36,4,RIDER1673
1673,ORDER1674,2023-03-18,Delivered,61,353.68,1,RIDER1674
1674,ORDER1675,2023-08-10,In Transit,119,126.4,3,RIDER1675
1675,ORDER1676,2023-02-09,Delivered,20,235.42,5,RIDER1676
1676,ORDER1677,2023-11-28,Delivered,118,453.61,4,RIDER1677
1677,ORDER1678,2023-12-24,Failed,65,101.24,5,RIDER1678
1678,ORDER1679,2023-11-09,In Transit,70,236.51,2,RIDER1679
1679,ORDER1680,2023-05-05,Failed,106,195.81,5,RIDER1680
1680,ORDER1681,2023-11-16,Failed,33,179.66,1,RIDER1681
1681,ORDER1682,2023-11-09,In Transit,31,296.17,2,RIDER1682
1682,ORDER1683,2023-07-25,In Transit,49,213.3,2,RIDER1683
1683,ORDER1684,2023-05-10,Delivered,16,241.03,3,RIDER1684
1684,ORDER1685,2023-08-24,In Transit,50,251.62,5,RIDER1685
1685,ORDER1686,2023-02-05,Failed,67,61.25,5,RIDER1686
1686,ORDER1687,2023-05-14,Failed,20,497.13,5,RIDER1687
1687,ORDER1688,2023-04-12,Delivered,107,354.93,4,RIDER1688
1688,ORDER1689,2023-05-12,Delivered,53,282.37,3,RIDER1689
1689,ORDER1690,2023-07-21,Failed,25,230.91,5,RIDER1690
1690,ORDER1691,2023-07-03,Delivered,53,412.35,4,RIDER1691
1691,ORDER1692,2023-09-01,Delivered,45,92.63,3,RIDER1692
1692,ORDER1693,2023-12-03,In Transit,89,214.38,2,RIDER1693
1693,ORDER1694,2023-11-11,In Transit,43,396.48,5,RIDER1694
1694,ORDER1695,2023-08-08,In Transit,52,438.76,1,RIDER1695
1695,ORDER1696,2023-02-09,In Transit,43,210.11,4,RIDER1696
1696,ORDER1697,2023-09-11,In Transit,16,402.72,1,RIDER1697
1697,ORDER1698,2023-04-17,In Transit,51,327.9,5,RIDER1698
1698,ORDER1699,2023-05-28,Failed,116,371.34,4,RIDER1699
1699,ORDER1700,2023-03-15,Failed,74,244.42,4,RIDER1700
1700,ORDER1701,2023-03-20,In Transit,100,473.74,3,RIDER1701
1701,ORDER1702,2023-10-01,Delivered,20,477.0,3,RIDER1702
1702,ORDER1703,2023-01-22,In Transit,17,230.1,2,RIDER1703
1703,ORDER1704,2023-08-10,In Transit,99,222.33,2,RIDER1704
1704,ORDER1705,2023-10-29,Failed,103,50.87,2,RIDER1705
1705,ORDER1706,2023-08-18,In Transit,61,121.04,4,RIDER1706
1706,ORDER1707,2023-11-27,Delivered,36,232.9,5,RIDER1707
1707,ORDER1708,2023-04-15,Failed,32,96.3,5,RIDER1708
1708,ORDER1709,2023-04-12,In Transit,33,237.49,4,RIDER1709
1709,ORDER1710,2023-06-04,Failed,10,309.27,3,RIDER1710
1710,ORDER1711,2023-03-12,In Transit,33,428.08,1,RIDER1711
1711,ORDER1712,2023-01-22,In Transit,19,396.86,2,RIDER1712
1712,ORDER1713,2023-11-20,In Transit,22,386.91,1,RIDER1713
1713,ORDER1714,2023-11-06,In Transit,47,192.64,3,RIDER1714
1714,ORDER1715,2023-04-08,Failed,56,404.44,5,RIDER1715
1715,ORDER1716,2023-03-26,Delivered,28,152.87,4,RIDER1716
1716,ORDER1717,2023-02-15,Delivered,91,364.62,4,RIDER1717
1717,ORDER1718,2023-01-17,Delivered,65,401.94,3,RIDER1718
1718,ORDER1719,2023-11-09,In Transit,32,338.89,3,RIDER1719
1719,ORDER1720,2023-06-09,Failed,75,256.99,4,RIDER1720
1720,ORDER1721,2023-08-02,In Transit,86,79.15,1,RIDER1721
1721,ORDER1722,2023-09-14,Delivered,43,449.89,5,RIDER1722
1722,ORDER1723,2023-06-17,Failed,57,333.59,4,RIDER1723
1723,ORDER1724,2023-06-25,Failed,43,445.7,3,RIDER1724
1724,ORDER1725,2023-06-28,In Transit,112,297.56,5,RIDER1725
1725,ORDER1726,2023-08-08,Failed,10,492.02,4,RIDER1726
1726,ORDER1727,2023-05-21,Delivered,77,311.28,1,RIDER1727
1727,ORDER1728,2023-09-20,Delivered,114,423.3,3,RIDER1728
1728,ORDER1729,2023-03-11,Delivered,67,468.2,1,RIDER1729
1729,ORDER1730,2023-04-22,Delivered,37,95.16,5,RIDER1730
1730,ORDER1731,2023-03-23,In Transit,74,156.62,4,RIDER1731
1731,ORDER1732,2023-10-20,Delivered,109,470.18,1,RIDER1732
1732,ORDER1733,2023-06-24,Failed,41,473.89,1,RIDER1733
1733,ORDER1734,2023-05-02,Delivered,81,274.2,1,RIDER1734
1734,ORDER1735,2023-02-24,Delivered,44,338.88,3,RIDER1735
1735,ORDER1736,2023-12-30,Failed,82,428.53,5,RIDER1736
1736,ORDER1737,2023-04-09,In Transit,36,484.14,3,RIDER1737
1737,ORDER1738,2023-02-01,Failed,62,295.15,4,RIDER1738
1738,ORDER1739,2023-05-03,Failed,57,357.21,4,RIDER1739
1739,ORDER1740,2023-01-22,Failed,24,75.21,4,RIDER1740
1740,ORDER1741,2023-05-22,Delivered,73,447.93,3,RIDER1741
1741,ORDER1742,2023-07-05,In Transit,31,304.53,3,RIDER1742
1742,ORDER1743,2023-11-14,In Transit,88,53.87,1,RIDER1743
1743,ORDER1744,2023-11-11,Failed,18,313.53,5,RIDER1744
1744,ORDER1745,2023-07-03,Failed,10,78.86,1,RIDER1745
1745,ORDER1746,2023-12-06,Delivered,19,389.96,4,RIDER1746
1746,ORDER1747,2023-06-19,Failed,93,253.86,4,RIDER1747
1747,ORDER1748,2023-11-02,Delivered,64,295.79,3,RIDER1748
1748,ORDER1749,2023-07-31,Failed,89,328.94,4,RIDER1749
1749,ORDER1750,2023-01-08,Delivered,49,132.23,2,RIDER1750
1750,ORDER1751,2023-09-13,Failed,64,86.31,3,RIDER1751
1751,ORDER1752,2023-09-23,In Transit,71,70.56,1,RIDER1752
1752,ORDER1753,2023-09-17,In Transit,89,96.57,2,RIDER1753
1753,ORDER1754,2023-07-10,Failed,39,82.49,4,RIDER1754
1754,ORDER1755,2023-03-05,In Transit,120,478.94,1,RIDER1755
1755,ORDER1756,2023-08-01,Failed,55,100.97,5,RIDER1756
1756,ORDER1757,2023-11-05,Delivered,70,179.33,2,RIDER1757
1757,ORDER1758,2023-01-19,In Transit,25,363.22,3,RIDER1758
1758,ORDER1759,2023-08-01,Failed,100,352.41,1,RIDER1759
1759,ORDER1760,2023-03-26,Delivered,69,315.4,3,RIDER1760
1760,ORDER1761,2023-07-01,In Transit,86,98.48,5,RIDER1761
1761,ORDER1762,2023-06-24,In Transit,49,452.9,2,RIDER1762
1762,ORDER1763,2023-06-02,In Transit,30,439.86,3,RIDER1763
1763,ORDER1764,2023-01-06,Delivered,103,442.31,3,RIDER1764
1764,ORDER1765,2023-10-13,Failed,89,171.59,4,RIDER1765
1765,ORDER1766,2023-12-12,In Transit,95,331.45,3,RIDER1766
1766,ORDER1767,2023-01-20,Failed,115,334.86,5,RIDER1767
1767,ORDER1768,2023-06-02,In Transit,100,150.24,1,RIDER1768
1768,ORDER1769,2023-10-10,Delivered,43,328.55,5,RIDER1769
1769,ORDER1770,2023-12-11,In Transit,54,374.61,4,RIDER1770
1770,ORDER1771,2023-07-01,Delivered,120,159.15,2,RIDER1771
1771,ORDER1772,2023-10-04,Delivered,65,421.94,2,RIDER1772
1772,ORDER1773,2023-05-29,Failed,112,363.27,5,RIDER1773
1773,ORDER1774,2023-12-26,Delivered,88,324.54,2,RIDER1774
1774,ORDER1775,2023-12-20,In Transit,86,308.11,1,RIDER1775
1775,ORDER1776,2023-10-10,Failed,110,101.16,1,RIDER1776
1776,ORDER1777,2023-04-11,Delivered,23,404.55,1,RIDER1777
1777,ORDER1778,2023-08-06,In Transit,23,417.43,4,RIDER1778
1778,ORDER1779,2023-01-01,Delivered,52,273.18,5,RIDER1779
1779,ORDER1780,2023-09-30,Delivered,117,141.27,5,RIDER1780
1780,ORDER1781,2023-03-21,Failed,33,411.41,1,RIDER1781
1781,ORDER1782,2023-10-12,Delivered,10,326.08,1,RIDER1782
1782,ORDER1783,2023-11-06,Failed,60,273.06,1,RIDER1783
1783,ORDER1784,2023-10-27,Delivered,104,277.02,5,RIDER1784
1784,ORDER1785,2023-01-01,Failed,72,213.57,3,RIDER1785
1785,ORDER1786,2023-12-24,Delivered,83,51.22,5,RIDER1786
1786,ORDER1787,2023-04-01,Failed,54,171.24,1,RIDER1787
1787,ORDER1788,2023-01-02,Delivered,113,322.18,1,RIDER1788
1788,ORDER1789,2023-07-26,Failed,23,250.8,2,RIDER1789
1789,ORDER1790,2023-07-23,In Transit,60,240.54,2,RIDER1790
1790,ORDER1791,2023-01-31,Delivered,62,234.49,2,RIDER1791
1791,ORDER1792,2023-01-25,In Transit,72,315.11,4,RIDER1792
1792,ORDER1793,2023-10-13,In Transit,55,216.57,5,RIDER1793
1793,ORDER1794,2023-01-03,Failed,85,85.44,2,RIDER1794
1794,ORDER1795,2023-11-09,Delivered,90,289.11,1,RIDER1795
1795,ORDER1796,2023-01-15,Failed,63,265.84,5,RIDER1796
1796,ORDER1797,2023-10-28,Failed,37,314.36,1,RIDER1797
1797,ORDER1798,2023-03-03,Delivered,88,190.13,2,RIDER1798
1798,ORDER1799,2023-08-10,Delivered,13,81.35,5,RIDER1799
1799,ORDER1800,2023-11-28,Failed,53,454.16,4,RIDER1800
1800,ORDER1801,2023-04-14,Delivered,93,386.18,1,RIDER1801
1801,ORDER1802,2023-03-23,In Transit,100,85.33,1,RIDER1802
1802,ORDER1803,2023-04-17,In Transit,91,351.26,1,RIDER1803
1803,ORDER1804,2023-01-18,Failed,34,358.85,2,RIDER1804
1804,ORDER1805,2023-06-06,Delivered,37,141.69,4,RIDER1805
1805,ORDER1806,2023-09-23,Failed,50,130.43,4,RIDER1806
1806,ORDER1807,2023-09-24,Delivered,93,274.09,4,RIDER1807
1807,ORDER1808,2023-06-06,Delivered,76,348.38,4,RIDER1808
1808,ORDER1809,2023-09-21,Delivered,37,165.77,1,RIDER1809
1809,ORDER1810,2023-06-14,In Transit,76,226.19,1,RIDER1810
1810,ORDER1811,2023-01-31,Failed,59,478.78,2,RIDER1811
1811,ORDER1812,2023-06-12,Delivered,85,406.99,1,RIDER1812
1812,ORDER1813,2023-10-07,In Transit,91,347.47,2,RIDER1813
1813,ORDER1814,2023-01-12,Delivered,77,411.11,1,RIDER1814
1814,ORDER1815,2023-06-13,Delivered,75,333.49,4,RIDER1815
1815,ORDER1816,2023-08-21,In Transit,43,153.08,3,RIDER1816
1816,ORDER1817,2023-07-03,Delivered,82,269.55,4,RIDER1817
1817,ORDER1818,2023-04-02,Failed,45,390.87,1,RIDER1818
1818,ORDER1819,2023-09-03,In Transit,15,85.71,5,RIDER1819
1819,ORDER1820,2023-06-03,Failed,39,335.57,1,RIDER1820
1820,ORDER1821,2023-10-21,In Transit,59,343.88,3,RIDER1821
1821,ORDER1822,2023-06-04,Failed,56,242.46,4,RIDER1822
1822,ORDER1823,2023-07-16,In Transit,112,149.94,5,RIDER1823
1823,ORDER1824,2023-05-13,Failed,76,416.42,5,RIDER1824
1824,ORDER1825,2023-03-12,Failed,29,306.95,4,RIDER1825
1825,ORDER1826,2023-12-19,Failed,33,252.77,3,RIDER1826
1826,ORDER1827,2023-07-17,In Transit,80,413.7,2,RIDER1827
1827,ORDER1828,2023-04-07,In Transit,111,242.51,1,RIDER1828
1828,ORDER1829,2023-12-21,Delivered,80,199.54,5,RIDER1829
1829,ORDER1830,2023-07-01,Delivered,59,69.48,4,RIDER1830
1830,ORDER1831,2023-12-06,In Transit,12,332.88,3,RIDER1831
1831,ORDER1832,2023-12-16,Delivered,115,238.63,3,RIDER1832
1832,ORDER1833,2023-01-15,Delivered,45,156.67,1,RIDER1833
1833,ORDER1834,2023-04-06,In Transit,20,291.84,2,RIDER1834
1834,ORDER1835,2023-12-28,Delivered,79,268.15,1,RIDER1835
1835,ORDER1836,2023-03-27,Failed,117,441.14,3,RIDER1836
1836,ORDER1837,2023-12-30,Delivered,72,123.77,5,RIDER1837
1837,ORDER1838,2023-11-23,In Transit,37,498.1,1,RIDER1838
1838,ORDER1839,2023-02-07,Failed,119,64.68,3,RIDER1839
1839,ORDER1840,2023-11-20,Failed,23,245.02,1,RIDER1840
1840,ORDER1841,2023-04-19,Failed,95,285.59,3,RIDER1841
1841,ORDER1842,2023-09-18,In Transit,52,405.3,5,RIDER1842
1842,ORDER1843,2023-04-18,Delivered,56,440.04,1,RIDER1843
1843,ORDER1844,2023-12-16,In Transit,41,69.66,4,RIDER1844
1844,ORDER1845,2023-05-24,Delivered,104,400.3,5,RIDER1845
1845,ORDER1846,2023-11-09,Failed,69,396.86,3,RIDER1846
1846,ORDER1847,2023-11-10,In Transit,25,54.44,5,RIDER1847
1847,ORDER1848,2023-09-27,Failed,58,55.04,5,RIDER1848
1848,ORDER1849,2023-12-09,Delivered,34,348.48,3,RIDER1849
1849,ORDER1850,2023-12-07,Delivered,106,166.98,2,RIDER1850
1850,ORDER1851,2023-05-05,In Transit,118,486.47,1,RIDER1851
1851,ORDER1852,2023-12-03,In Transit,100,85.63,2,RIDER1852
1852,ORDER1853,2023-01-12,In Transit,83,287.23,2,RIDER1853
1853,ORDER1854,2023-11-17,Delivered,73,67.89,3,RIDER1854
1854,ORDER1855,2023-07-17,Delivered,48,126.49,4,RIDER1855
1855,ORDER1856,2023-09-14,In Transit,62,91.71,2,RIDER1856
1856,ORDER1857,2023-09-29,Failed,88,367.59,1,RIDER1857
1857,ORDER1858,2023-10-16,Failed,59,403.61,2,RIDER1858
1858,ORDER1859,2023-06-08,Failed,94,148.09,2,RIDER1859
1859,ORDER1860,2023-09-30,Failed,116,191.06,5,RIDER1860
1860,ORDER1861,2023-05-17,Failed,82,380.4,1,RIDER1861
